provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconPath,typeURI,docURI
Azure,Networking,Private-Link,az_Private_Link,false,cloud,terminal,az_Private_Link,icons/Azure_Public_Service_Icons/Networking/00427-icon-service-Private-Link.svg,,
Azure,Networking,Private-Link-Service,az_Private_Link_Service,false,cloud,terminal,az_Private_Link_Service,icons/Azure_Public_Service_Icons/Networking/01105-icon-service-Private-Link-Service.svg,,
Azure,Networking,Virtual-Networks,az_Virtual_Networks,false,cloud,terminal,az_Virtual_Networks,icons/Azure_Public_Service_Icons/Networking/10061-icon-service-Virtual-Networks.svg,,
Azure,Networking,Load-Balancers,az_Load_Balancers,false,cloud,terminal,az_Load_Balancers,icons/Azure_Public_Service_Icons/Networking/10062-icon-service-Load-Balancers.svg,,
Azure,Networking,Virtual-Network-Gateways,az_Virtual_Network_Gateways,false,cloud,terminal,az_Virtual_Network_Gateways,icons/Azure_Public_Service_Icons/Networking/10063-icon-service-Virtual-Network-Gateways.svg,,
Azure,Networking,DNS-Zones,az_DNS_Zones,false,cloud,terminal,az_DNS_Zones,icons/Azure_Public_Service_Icons/Networking/10064-icon-service-DNS-Zones.svg,,
Azure,Networking,Traffic-Manager-Profiles,az_Traffic_Manager_Profiles,false,cloud,terminal,az_Traffic_Manager_Profiles,icons/Azure_Public_Service_Icons/Networking/10065-icon-service-Traffic-Manager-Profiles.svg,,
Azure,Networking,Network-Watcher,az_Network_Watcher,false,cloud,terminal,az_Network_Watcher,icons/Azure_Public_Service_Icons/Networking/10066-icon-service-Network-Watcher.svg,,
Azure,Networking,Network-Security-Groups,az_Network_Security_Groups,false,cloud,terminal,az_Network_Security_Groups,icons/Azure_Public_Service_Icons/Networking/10067-icon-service-Network-Security-Groups.svg,,
Azure,Networking,Public-IP-Addresses-(Classic),az_Public_IP_Addresses__Classic_,false,cloud,terminal,az_Public_IP_Addresses__Classic_,icons/Azure_Public_Service_Icons/Networking/10068-icon-service-Public-IP-Addresses-(Classic).svg,,
Azure,Networking,Public-IP-Addresses,az_Public_IP_Addresses,false,cloud,terminal,az_Public_IP_Addresses,icons/Azure_Public_Service_Icons/Networking/10069-icon-service-Public-IP-Addresses.svg,,
Azure,Networking,Route-Filters,az_Route_Filters,false,cloud,terminal,az_Route_Filters,icons/Azure_Public_Service_Icons/Networking/10071-icon-service-Route-Filters.svg,,
Azure,Networking,DDoS-Protection-Plans,az_DDoS_Protection_Plans,false,cloud,terminal,az_DDoS_Protection_Plans,icons/Azure_Public_Service_Icons/Networking/10072-icon-service-DDoS-Protection-Plans.svg,,
Azure,Networking,Front-Doors,az_Front_Doors,false,cloud,terminal,az_Front_Doors,icons/Azure_Public_Service_Icons/Networking/10073-icon-service-Front-Doors.svg,,
Azure,Networking,Virtual-Networks-(Classic),az_Virtual_Networks__Classic_,false,cloud,terminal,az_Virtual_Networks__Classic_,icons/Azure_Public_Service_Icons/Networking/10075-icon-service-Virtual-Networks-(Classic).svg,,
Azure,Networking,ExpressRoute-Circuits,az_ExpressRoute_Circuits,false,cloud,terminal,az_ExpressRoute_Circuits,icons/Azure_Public_Service_Icons/Networking/10079-icon-service-ExpressRoute-Circuits.svg,,
Azure,Networking,Network-Interfaces,az_Network_Interfaces,false,cloud,terminal,az_Network_Interfaces,icons/Azure_Public_Service_Icons/Networking/10080-icon-service-Network-Interfaces.svg,,
Azure,Networking,Connections,az_Connections,false,cloud,terminal,az_Connections,icons/Azure_Public_Service_Icons/Networking/10081-icon-service-Connections.svg,,
Azure,Networking,Application-Security-Groups,az_Application_Security_Groups,false,cloud,terminal,az_Application_Security_Groups,icons/Azure_Public_Service_Icons/Networking/10083-icon-service-Application-Security-Groups.svg,,
Azure,Networking,Service-Endpoint-Policies,az_Service_Endpoint_Policies,false,cloud,terminal,az_Service_Endpoint_Policies,icons/Azure_Public_Service_Icons/Networking/10085-icon-service-Service-Endpoint-Policies.svg,,
Azure,Networking,NAT,az_NAT,false,cloud,terminal,az_NAT,icons/Azure_Public_Service_Icons/Networking/10310-icon-service-NAT.svg,,
Azure,Networking,Web-Application-Firewall-Policies(WAF),az_Web_Application_Firewall_Policies_WAF_,false,cloud,terminal,az_Web_Application_Firewall_Policies_WAF_,icons/Azure_Public_Service_Icons/Networking/10362-icon-service-Web-Application-Firewall-Policies(WAF).svg,,
Azure,Networking,Proximity-Placement-Groups,az_Proximity_Placement_Groups,false,cloud,terminal,az_Proximity_Placement_Groups,icons/Azure_Public_Service_Icons/Networking/10365-icon-service-Proximity-Placement-Groups.svg,,
Azure,Networking,Reserved-IP-Addresses-(Classic),az_Reserved_IP_Addresses__Classic_,false,cloud,terminal,az_Reserved_IP_Addresses__Classic_,icons/Azure_Public_Service_Icons/Networking/10371-icon-service-Reserved-IP-Addresses-(Classic).svg,,
Azure,Networking,Public-IP-Prefixes,az_Public_IP_Prefixes,false,cloud,terminal,az_Public_IP_Prefixes,icons/Azure_Public_Service_Icons/Networking/10372-icon-service-Public-IP-Prefixes.svg,,
Azure,Mixed Reality,Remote-Rendering,az_Remote_Rendering,false,cloud,terminal,az_Remote_Rendering,icons/Azure_Public_Service_Icons/Mixed%20Reality/00698-icon-service-Remote-Rendering.svg,,
Azure,Migrate,Recovery-Services-Vaults,az_Recovery_Services_Vaults,false,cloud,terminal,az_Recovery_Services_Vaults,icons/Azure_Public_Service_Icons/Migrate/00017-icon-service-Recovery-Services-Vaults.svg,,
Azure,Migrate,Data-Box,az_Data_Box,false,cloud,terminal,az_Data_Box,icons/Azure_Public_Service_Icons/Migrate/10094-icon-service-Data-Box.svg,,
Azure,Migrate,Data-Box-Edge,az_Data_Box_Edge,false,cloud,terminal,az_Data_Box_Edge,icons/Azure_Public_Service_Icons/Migrate/10095-icon-service-Data-Box-Edge.svg,,
Azure,Management + Governance,Monitor,az_Monitor,false,cloud,terminal,az_Monitor,icons/Azure_Public_Service_Icons/Management%20+%20Governance/00001-icon-service-Monitor.svg,,
