provider,category,product,dsl,isDecorator,resourceType,tagName,subType,iconURL,typeURI,docURL
Azure_Products_Icons,ai-machine-learning,Face,az_Face,false,cloud,terminal,az_Face,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/face/index
Azure_Products_Icons,ai-machine-learning,Form Recognizer,az_Form_Recognizer,false,cloud,terminal,az_Form_Recognizer,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/form-recognizer/index
Azure_Products_Icons,ai-machine-learning,Immersive Reader,az_Immersive_Reader,false,cloud,terminal,az_Immersive_Reader,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/immersive-reader/index
Azure_Products_Icons,ai-machine-learning,Ink Recognizer (Preview),az_Ink_Recognizer__Preview_,false,cloud,terminal,az_Ink_Recognizer__Preview_,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/ink-recognizer/index
Azure_Products_Icons,ai-machine-learning,iot,mixed-reality,Kinect DK,az_Kinect_DK,false,cloud,terminal,az_Kinect_DK,https://raw.githubusercontent.com/MicrosoftDocs/azure-docs/master/articles/./media/index/kinect-viewer.svg,,https://docs.microsoft.com/en-us/azure/kinect-dk/index
Azure_Products_Icons,ai-machine-learning,Language Understanding,az_Language_Understanding,false,cloud,terminal,az_Language_Understanding,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/luis/index
Azure_Products_Icons,ai-machine-learning,Microsoft Genomics,az_Microsoft_Genomics,false,cloud,terminal,az_Microsoft_Genomics,https://static.docs.com/ui/media/product/azure/genomics.svg,,https://docs.microsoft.com/en-us/azure/genomics/index
Azure_Products_Icons,ai-machine-learning,Metrics Advisor (Preview),az_Metrics_Advisor__Preview_,false,cloud,terminal,az_Metrics_Advisor__Preview_,https://raw.githubusercontent.com/MicrosoftDocs/azure-docs/master/articles/./media/index/metrics-advisor.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/metrics-advisor/index
Azure_Products_Icons,ai-machine-learning,Personalizer,az_Personalizer,false,cloud,terminal,az_Personalizer,https://static.docs.com/ui/media/product/azure/cognitive-services.svg,,https://docs.microsoft.com/en-us/azure/cognitive-services/personalizer/index
Azure_Products_Icons,ai-machine-learning,Project Bonsai (Preview),az_Project_Bonsai__Preview_,false,cloud,terminal,az_Project_Bonsai__Preview_,https://static.docs.com/ui/media/product/azure/bonsai.svg,,https://docs.microsoft.com/en-us/azure//bonsai/
