provider,category,product,dsl,kind,tagName,iconURL,typeURI,docURL
GCP,Databases,Cloud Datastore,gcp_Cloud_Datastore,resource,gcp_Cloud_Datastore,assets/icons/GCP Icons/Products and services/Databases/Cloud Datastore.svg,,
GCP,Databases,Cloud Firestore,gcp_Cloud_Firestore,resource,gcp_Cloud_Firestore,assets/icons/GCP Icons/Products and services/Databases/Cloud Firestore.svg,,
GCP,Databases,Cloud Memorystore,gcp_Cloud_Memorystore,resource,gcp_Cloud_Memorystore,assets/icons/GCP Icons/Products and services/Databases/Cloud Memorystore.svg,,
GCP,Databases,Cloud Spanner,gcp_Cloud_Spanner,resource,gcp_Cloud_Spanner,assets/icons/GCP Icons/Products and services/Databases/Cloud Spanner.svg,,
GCP,Databases,Cloud SQL,gcp_Cloud_SQL,resource,gcp_Cloud_SQL,assets/icons/GCP Icons/Products and services/Databases/Cloud SQL.svg,,
GCP,Data Analytics,BigQuery,gcp_BigQuery,resource,gcp_BigQuery,assets/icons/GCP Icons/Products and services/Data Analytics/BigQuery.svg,,
GCP,Data Analytics,Cloud Composer,gcp_Cloud_Composer,resource,gcp_Cloud_Composer,assets/icons/GCP Icons/Products and services/Data Analytics/Cloud Composer.svg,,
GCP,Data Analytics,Cloud Data Catalog,gcp_Cloud_Data_Catalog,resource,gcp_Cloud_Data_Catalog,assets/icons/GCP Icons/Products and services/Data Analytics/Cloud Data Catalog.svg,,
GCP,Data Analytics,Cloud Data Fusion,gcp_Cloud_Data_Fusion,resource,gcp_Cloud_Data_Fusion,assets/icons/GCP Icons/Products and services/Data Analytics/Cloud Data Fusion.svg,,
GCP,Data Analytics,Cloud Dataflow,gcp_Cloud_Dataflow,resource,gcp_Cloud_Dataflow,assets/icons/GCP Icons/Products and services/Data Analytics/Cloud Dataflow.svg,,
GCP,Data Analytics,Cloud Datalab,gcp_Cloud_Datalab,resource,gcp_Cloud_Datalab,assets/icons/GCP Icons/Products and services/Data Analytics/Cloud Datalab.svg,,
GCP,Data Analytics,Cloud Dataprep,gcp_Cloud_Dataprep,resource,gcp_Cloud_Dataprep,assets/icons/GCP Icons/Products and services/Data Analytics/Cloud Dataprep.svg,,
GCP,Data Analytics,Cloud Dataproc,gcp_Cloud_Dataproc,resource,gcp_Cloud_Dataproc,assets/icons/GCP Icons/Products and services/Data Analytics/Cloud Dataproc.svg,,
GCP,Data Analytics,Cloud PubSub,gcp_Cloud_PubSub,resource,gcp_Cloud_PubSub,assets/icons/GCP Icons/Products and services/Data Analytics/Cloud PubSub.svg,,
GCP,Data Analytics,Genomics,gcp_Genomics,resource,gcp_Genomics,assets/icons/GCP Icons/Products and services/Data Analytics/Genomics.svg,,
GCP,Compute,App Engine,gcp_App_Engine,resource,gcp_App_Engine,assets/icons/GCP Icons/Products and services/Compute/App Engine.svg,,
GCP,Compute,Cloud Functions,gcp_Cloud_Functions,resource,gcp_Cloud_Functions,assets/icons/GCP Icons/Products and services/Compute/Cloud Functions.svg,,
GCP,Compute,Cloud Run,gcp_Cloud_Run,resource,gcp_Cloud_Run,assets/icons/GCP Icons/Products and services/Compute/Cloud Run.svg,,
GCP,Compute,Compute Engine,gcp_Compute_Engine,resource,gcp_Compute_Engine,assets/icons/GCP Icons/Products and services/Compute/Compute Engine.svg,,
GCP,Compute,Container-Optimized OS,gcp_Container_Optimized_OS,resource,gcp_Container_Optimized_OS,assets/icons/GCP Icons/Products and services/Compute/Container-Optimized OS.svg,,
GCP,Compute,GKE On-Prem,gcp_GKE_On_Prem,resource,gcp_GKE_On_Prem,assets/icons/GCP Icons/Products and services/Compute/GKE On-Prem.svg,,
GCP,Compute,GPU,gcp_GPU,resource,gcp_GPU,assets/icons/GCP Icons/Products and services/Compute/GPU.svg,,
GCP,Compute,Kubetnetes Engine,gcp_Kubetnetes_Engine,resource,gcp_Kubetnetes_Engine,assets/icons/GCP Icons/Products and services/Compute/Kubetnetes Engine.svg,,
GCP,API Management,API Analytics,gcp_API_Analytics,resource,gcp_API_Analytics,assets/icons/GCP Icons/Products and services/API Management/API Analytics.svg,,
GCP,API Management,API Monetization,gcp_API_Monetization,resource,gcp_API_Monetization,assets/icons/GCP Icons/Products and services/API Management/API Monetization.svg,,
GCP,API Management,Apigee API Platform,gcp_Apigee_API_Platform,resource,gcp_Apigee_API_Platform,assets/icons/GCP Icons/Products and services/API Management/Apigee API Platform.svg,,
