provider,category,product,dsl,kind,tagName,iconURL,typeURI,docURL
CNCF,Open vSwitch,Open vSwitch,cncf_Open_vSwitch,resource,cncf_Open_vSwitch,https://landscape.cncf.io/logos/open-v-switch.svg,,https://www.openvswitch.org/
CNCF,Tigera,Project Calico,cncf_Project_Calico,resource,cncf_Project_Calico,https://landscape.cncf.io/logos/project-calico.svg,,https://www.tigera.io/project-calico
CNCF,Cloud Native Computing Foundation (CNCF),Submariner,cncf_Submariner,resource,cncf_Submariner,https://landscape.cncf.io/logos/submariner.svg,,https://submariner.io
CNCF,LF Networking,Tungsten Fabric,cncf_Tungsten_Fabric,resource,cncf_Tungsten_Fabric,https://landscape.cncf.io/logos/tungsten-fabric.svg,,https://tungsten.io
CNCF,Weaveworks,Weave Net,cncf_Weave_Net,resource,cncf_Weave_Net,https://landscape.cncf.io/logos/weave-net.svg,,https://www.weave.works/oss/net/
CNCF,The Apache Software Foundation,Apache Mesos,cncf_Apache_Mesos,resource,cncf_Apache_Mesos,https://landscape.cncf.io/logos/apache-mesos.svg,,https://mesos.apache.org/
CNCF,Microsoft,Azure Service Fabric,cncf_Azure_Service_Fabric,resource,cncf_Azure_Service_Fabric,https://landscape.cncf.io/logos/azure-service-fabric.svg,,https://docs.microsoft.com/en-us/azure/service-fabric/
CNCF,Cloud Native Computing Foundation (CNCF),Crossplane,cncf_Crossplane,resource,cncf_Crossplane,https://landscape.cncf.io/logos/crossplane.svg,,https://crossplane.io/
CNCF,Docker,Docker Swarm,cncf_Docker_Swarm,resource,cncf_Docker_Swarm,https://landscape.cncf.io/logos/docker-swarm.svg,,https://docs.docker.com/engine/swarm/
CNCF,Cloud Native Computing Foundation (CNCF),Fluid,cncf_Fluid,resource,cncf_Fluid,https://landscape.cncf.io/logos/fluid.svg,,http://pasa-bigdata.nju.edu.cn/fluid/index.html
CNCF,Cloud Native Computing Foundation (CNCF),Karmada,cncf_Karmada,resource,cncf_Karmada,https://landscape.cncf.io/logos/karmada.svg,,https://karmada.io/
CNCF,Cloud Native Computing Foundation (CNCF),Kubernetes,cncf_Kubernetes,resource,cncf_Kubernetes,https://landscape.cncf.io/logos/kubernetes.svg,,https://kubernetes.io/
CNCF,HashiCorp,Nomad,cncf_Nomad,resource,cncf_Nomad,https://landscape.cncf.io/logos/nomad.svg,,https://www.nomadproject.io/
CNCF,Cloud Native Computing Foundation (CNCF),Open Cluster Management,cncf_Open_Cluster_Management,resource,cncf_Open_Cluster_Management,https://landscape.cncf.io/logos/open-cluster-management.svg,,https://open-cluster-management.io/
